location,event,date,artist
Neuchatel,FESTI NEUCH,2016-06-09,THE CRANBERRIES
Interlaken,GREENFIELD,2016-06-09,VOLBEAT
Pully,PULLY A L'HEURE DU QUEBEC,2016-06-09,LYNDA LEMAY
