location,event,date,artist,genre
Monthey,THIS IS TIGERR,2012-09-27,CAANDIDES,
Saint Gallen,THIS IS TIGERR,2012-09-27,COLD SPECKS,
Zurich,THIS IS TIGERR,2012-09-27,GREAT MOUNTAIN FIRE,
Luzerne (Luzern),THIS IS TIGERR,2012-09-27,SAINT MICHEL,
Zurich,THIS IS TIGERR,2012-09-27,CLARA LUZIA,
Monthey,THIS IS TIGERR,2012-09-27,CAANDIDES,
Lausanne,THIS IS TIGERR,2012-09-27,TOY,
