location,event,date,artist
Thun,AM SCHLUSS,2012-07-24,17 HIPPIES
Lucerne,BLUE BALLS,2012-07-24,GEOFFREY GURRUMUL YUNUPINGU
Lucerne,BLUE BALLS,2012-07-24,PAOLO NUTINI
Geneve,FETES DE GENEVE,2012-07-24,LITTLE BOB (BLUES BASTARDS)
Geneve,MUSIQUES EN ETE,2012-07-24,XAVIER DE MAISTRE
