location,event,date,artist,genre
Lausanne,FESTIVAL DE LA CITE A LAUSANNE,2011-06-30,BENJAMIN PAULIN,
Lugano,LUGANO ESTIVAL JAZZ,2011-06-30,HIROMI (THE TRIO PROJECT),
Saint Gallen,OPEN AIR DE SAINT GALLEN,2011-06-30,CULCHA CANDELA,
