location,event,date,artist,genre
Fribourg,FESTIVAL INTERNATIONAL DU LIED,2013-06-05,BERNARDA FINK,
Pully,FESTIVAL'ENTRE2,2013-06-05,GAETAN,
Pully,FESTIVAL'ENTRE2,2013-06-05,PIERROT LE FOU,
Pully,FESTIVAL'ENTRE2,2013-06-05,JULIANAH,
