location,event,date,artist
Lucerne,BLUE BALLS,2016-07-22,AIR
Lumnezia,OPEN AIR LUMNEZIA,2016-07-22,DAMIAN LYNN
Nyon,PALEO FESTIVAL,2016-07-22,LES INSUS ?
Sion,PALP FESTIVAL (PLACE A LA PLACE),2016-07-22,BYE BENECO
