location,event,date,artist
Saint Prex,LUNA CLASSICS (EX SAINT PREX CLASSICS),2013-08-22,NELSON FREIRE
Pully,PULLY FOR NOISE,2013-08-22,TOMAHAWK
Puplinge,PUPLINGE CLASSIQUE - YVOIRE CLASSIQUE,2013-08-22,STEPAN SIMONIAN
