location,event,date,artist
Avully,GENA FESTIVAL,2015-07-04,THE CRAGS
Zurich,LIVE AT SUNSET,2015-07-04,PATENT OCHSNER
Montreux,MONTREUX JAZZ FESTIVAL,2015-07-04,SINEAD O'CONNOR
Montreux,MONTREUX JAZZ FESTIVAL,2015-07-04,BUGGE WESSELTOFT
Montreux,MONTREUX JAZZ FESTIVAL,2015-07-04,THYLACINE
