location,event,date,artist,genre
Lausanne,ELECTROSANNE,2010-08-27,CARI LEKEBUSCH,
Lausanne,ELECTROSANNE,2010-08-27,DJ VOLTA,
Lausanne,ELECTROSANNE,2010-08-27,SOUND OF STEREO,
Lausanne,ELECTROSANNE,2010-08-27,TREPLEC,
Lausanne,ELECTROSANNE,2010-08-27,BLACK STROBE,
Saint Prex,LUNA CLASSICS (EX SAINT PREX CLASSICS),2010-08-27,ADINA AARON,
Montreux,SEPTEMBRE MUSICAL,2010-08-27,ROYAL PHILARMONIC ORCHESTRA DE LONDRES,
