location,event,date,artist,genre,coordinates
Boncourt,FETE DU BISON & WEEK END COUNTRY,2006-09-24,COUNTRY COOKING,,"(47.4960637, 7.0157468)"
Delemont,NOTES D'EQUINOXE,2006-09-24,CLAUDE FERRIER,,"(47.365837, 7.345155500000001)"
Delemont,NOTES D'EQUINOXE,2006-09-24,REDOUANE HARIBE,,"(47.365837, 7.345155500000001)"
Delemont,NOTES D'EQUINOXE,2006-09-24,LE VENT DU NORD,,"(47.365837, 7.345155500000001)"
Delemont,NOTES D'EQUINOXE,2006-09-24,LEYLI,,"(47.365837, 7.345155500000001)"
Delemont,NOTES D'EQUINOXE,2006-09-24,ROMANE,,"(47.365837, 7.345155500000001)"
Delemont,NOTES D'EQUINOXE,2006-09-24,OKNA TSAHAN ZAM,,"(47.365837, 7.345155500000001)"
Delemont,NOTES D'EQUINOXE,2006-09-24,REGIS GIZAVO,,"(47.365837, 7.345155500000001)"
