location,event,date,artist,genre
Geneve,JAZZ ESTIVAL - MUSIQUE EN ETE,2009-07-06,SCOTT HAMILTON,
Montreux,MONTREUX JAZZ FESTIVAL,2009-07-06,BLACK EYED PEAS,
Montreux,MONTREUX JAZZ FESTIVAL,2009-07-06,ERIK LEWIS aka ELEW,
