location,event,date,artist
Geneve,FESTIVAL DE LA BATIE,2010-09-03,LULUXPO
Geneve,FESTIVAL DE LA BATIE,2010-09-03,TETE
Montreux,SEPTEMBRE MUSICAL,2010-09-03,ORCHESTRE DE CHAMBRE DE GENEVE
