location,event,date,artist
Plan les Ouates,FESTIVAL PLEIN LES WATTS,2008-08-15,CEZIGUES
Geneve,MUSIQUES EN ETE,2008-08-15,K (CHANSON FRANCAISE)
Gampel,OPEN AIR DE GAMPEL,2008-08-15,OOMPH
