location,event,date,artist,genre
Bad Ragaz,QUELLROCK,2011-06-17,MY HEART BELONGS TO CECILIA WINTER,
Sierre,SISMICS FESTIVAL,2011-06-17,THE HILLBILLY MOON EXPLOSION,
