location,event,date,artist,genre
Montreux,MONTREUX JAZZ FESTIVAL,2011-07-06,RICKY MARTIN,
Montreux,MONTREUX JAZZ FESTIVAL,2011-07-06,TROMBONE SHORTY & ORLEANS AVENUE,
Geneve,MUSIQUES EN ETE,2011-07-06,TUMI (TUMI AND THE VOLUME),
