location,event,date,artist,genre
Crissier,BLUES RULES CRISSIER,2010-05-16,YOM FROM MARS,
Lausanne,FESTIVAL DE GUITARE A LAUSANNE,2010-05-16,VICTOR PELLEGRINI,
