location,event,date,artist
Puidoux,BOUT D'BROUSSE,2008-08-09,JACKY LAGGER
Sion,GUINNESS IRISH FESTIVAL,2008-08-09,SOLAS BAND
Pully,PULLY FOR NOISE,2008-08-09,TRICKY
Porrentruy,ROCK AIR PORRENTRUY,2008-08-09,REDWOOD
Geneve,VILLAGE TROPICAL,2008-08-09,RUMBA STEREO
