location,event,date,artist,genre
Delemont,NOTES D'EQUINOXE,2014-09-28,TRINACRIA,
Delemont,NOTES D'EQUINOXE,2014-09-28,BARBIC DIVAS,
Delemont,NOTES D'EQUINOXE,2014-09-28,CHOEUR D'HOMMES DE YAROSLAV,
Delemont,NOTES D'EQUINOXE,2014-09-28,ELINA DUNI,
