location,event,date,artist,genre
Thun,AM SCHLUSS,2013-07-29,EVELINN TROUBLE,
Geneve,FETES DE GENEVE,2013-07-29,NINE BELOW ZERO,
Geneve,MUSIQUES EN ETE,2013-07-29,PIERRE BOUSSAGUET,
