location,event,date,artist,genre
Fribourg,BELLUARD BOLLWERK INTERNATIONAL,2009-06-26,MODIFIED TOY ORCHESTRA,
Sierre,WEEK END AU BORD DE L'EAU A SIERRE,2009-06-26,GILLES PETERSON,
