location,event,date,artist,genre
Zurich,CHANSONS EN STOK,2009-09-19,IGNATUS,
Lausanne,ELECTROSANNE,2009-09-19,TIGERLILY,
Lausanne,ELECTROSANNE,2009-09-19,DJ VOLTA,
Lausanne,ELECTROSANNE,2009-09-19,KILL THE NOISE,
Lausanne,ELECTROSANNE,2009-09-19,SAMUEL RIOT AKA WILDLIFE!,
Lausanne,ELECTROSANNE,2009-09-19,TIM GREEN,
Lausanne,ELECTROSANNE,2009-09-19,SLATKY,
Boncourt,FETE DU BISON & WEEK END COUNTRY,2009-09-19,LIANE EDWARDS,
Veytaux,SEPTEMBRE MUSICAL,2009-09-19,LOUIS SCHWIZGEBEL WANG,
