location,event,date,artist,genre
Annecy,JAZZCONTREBAND,2009-10-09,MAMA ROSIN,
Sallanches,JAZZCONTREBAND,2009-10-09,JEREMY TORDJMAN,
Nyon,JAZZCONTREBAND,2009-10-09,MALCOLM BRAFF,
Geneve,JAZZCONTREBAND,2009-10-09,MATHIEU ROSSIGNELLY,
Carouge,JAZZCONTREBAND,2009-10-09,FORMAT A3,
Vevey,ROCK N ORGE,2009-10-09,CLIMAX,
