location,event,date,artist,genre
Lausanne,BALELEC,2011-05-14,LES WAMPAS,
Lausanne,BALELEC,2011-05-14,EZ3KIEL,
Lausanne,BALELEC,2011-05-14,JAEKO,
Lausanne,BALELEC,2011-05-14,ELECTRIC BAZAR CIE,
Lausanne,BALELEC,2011-05-14,MAKE THE GIRL DANCE,
Lausanne,FESTIVAL DE GUITARE A LAUSANNE,2011-05-14,SAMUEL TORO PEREZ,
Vernier,VERNIER SUR ROCK,2011-05-14,YODELICE,
