location,event,date,artist,genre
Petit Lancy,BOTOX,2012-05-04,ONE HOUR BEFORE BREAKFAST,
Bale (Basel),JAZZFESTIVAL BASEL,2012-05-04,"MEDESKI, MARTIN & WOOD",
Geneve,JOURS DE MAI,2012-05-04,DISAGONY,
Thonex,LES RENCONTRES MUSICALES A THONEX,2012-05-04,SKA NERFS,
