location,event,date,artist,genre
Annemasse,JAZZCONTREBAND,2012-10-17,STEPHANE DAMIANO,
Lausanne,LAUSANNE UNDERGROUND FILM & MUSIC FESTIVAL (LUFF),2012-10-17,YAN JUN,
