location,event,date,artist,genre
Cully,LAVAUX CLASSIQUE,2015-06-19,PIOTR ANDERSZEWSKI,
Cully,LAVAUX CLASSIQUE,2015-06-19,JOACHIM CARR,
Wohlen,TOUCH THE LAKE,2015-06-19,DABU FANTASTIC,
