location,event,date,artist,genre
Fribourg,LES GEORGES,2016-07-12,KLAUS JOHANN GROBE,
Montreux,MONTREUX JAZZ FESTIVAL,2016-07-12,NEIL YOUNG & PROMISE OF THE REAL,
Montreux,MONTREUX JAZZ FESTIVAL,2016-07-12,ULF WAKENIUS,
Montreux,MONTREUX JAZZ FESTIVAL,2016-07-12,HAELOS,
