location,event,date,artist
Lucerne,BLUE BALLS,2010-07-23,PALOMA FAITH
Zurich,LIVE AT SUNSET,2010-07-23,GILBERTO GIL
Geneve,MUSIQUES EN ETE,2010-07-23,KAZAK
Nyon,PALEO FESTIVAL,2010-07-23,JAMIROQUAI
Alterswil,STONE HILL,2010-07-23,JON HOPKINS
