location,event,date,artist
Lucerne,BLUE BALLS,2013-07-21,ROZBUB
Lucerne,BLUE BALLS,2013-07-21,PETE DOHERTY
Lucerne,BLUE BALLS,2013-07-21,DAVID CELIA
Geneve,FETES DE GENEVE,2013-07-21,DJ RAPHY
Zurich,LIVE AT SUNSET,2013-07-21,GIANNA NANNINI
Montreux,MONTREUX JAZZ FESTIVAL,2013-07-21,MARCUS MILLER
Montreux,MONTREUX JAZZ FESTIVAL,2013-07-21,PHILIPP FANKHAUSER
