location,event,date,artist,genre
Puidoux,BOUT D'BROUSSE,2009-08-08,CHRIS MALDAH,
Sion,GUINNESS IRISH FESTIVAL,2009-08-08,THE CHIEFTAINS,
Motiers,HORS TRIBU,2009-08-08,NO LOGIC,
Porrentruy,ROCK AIR PORRENTRUY,2009-08-08,ROCOLA BACALAO,
