location,event,date,artist
Martigny,PALP FESTIVAL (PLACE A LA PLACE),2016-08-06,SYSTEMA SOLAR
Martigny,PALP FESTIVAL (PLACE A LA PLACE),2016-08-06,MARK LANEGAN
