location,event,date,artist,genre
Begnins,JVAL FESTIVAL,2012-08-30,ZIGITROS,
Begnins,JVAL FESTIVAL,2012-08-30,THE BIANCA STORY,
Begnins,JVAL FESTIVAL,2012-08-30,THE RAMBLING WHEELS,
Montreux,SEPTEMBRE MUSICAL,2012-08-30,ROYAL PHILARMONIC ORCHESTRA DE LONDRES,
