location,event,date,artist
Morges,DIABOLO FESTIVAL,2014-06-14,GAETAN
Morges,DIABOLO FESTIVAL,2014-06-14,LES PETITS CHANTEURS A LA GUEULE DE BOIS
Neuchatel,FESTI NEUCH,2014-06-14,THE ROOTS
