location,event,date,artist,genre
Chene Bougeries,ANTIGEL,2013-02-03,VINCENT DE ROGUIN,
Confignon,ANTIGEL,2013-02-03,INES BACAN,
Le Lignon,ANTIGEL,2013-02-03,MAMA ROSIN,
