location,event,date,artist
Seynod,JAZZCONTREBAND,2007-10-19,BRUNO ANGELINI
Monthey,JAZZCONTREBAND,2007-10-19,THE SLIDE QUARTET
Geneve,JAZZCONTREBAND,2007-10-19,YVES CERF
Vevey,ROCK N ORGE,2007-10-19,THE PASSENGERS
