location,event,date,artist
Puidoux,BOUT D'BROUSSE,2007-08-10,LARK
Plan les Ouates,FESTIVAL PLEIN LES WATTS,2007-08-10,LES USURPATEURS
Sion,GUINNESS IRISH FESTIVAL,2007-08-10,GRADA
Geneve,MUSIQUES EN ETE,2007-08-10,RAUL PAZ
Pully,PULLY FOR NOISE,2007-08-10,EL GUAPO STUNTTEAM
Geneve,VILLAGE TROPICAL,2007-08-10,EL CONJUNTO MASSALIA
