location,event,date,artist
Monthey,JAZZCONTREBAND,2008-10-24,DEMI EVANS
Geneve,JAZZCONTREBAND,2008-10-24,ONTO IT QUARTET
Carouge,JAZZCONTREBAND,2008-10-24,OMBU
Yverdon Les Bains,TRANSVOISINES,2008-10-24,LOLE
