location,event,date,artist,genre
Fribourg,FESTIVAL INTERNATIONAL DU LIED,2013-06-08,MARIE CLAUDE CHAPPUIS,
Pully,FESTIVAL'ENTRE2,2013-06-08,PASCAL RINALDI,
Pully,FESTIVAL'ENTRE2,2013-06-08,MICHEL BUHLER,
Delle,PORRENTRUY-DELLE JAZZ FESTIVAL,2013-06-08,ERIC SOUM,
