location,event,date,artist,genre
Geneve,FESTIVAL DE LA BATIE,2016-10-15,EDWIN SANZ ORCHESTA,
Annecy Le Vieux,JAZZCONTREBAND,2016-10-15,LADY BAZAAR,
Ferney Voltaire,JAZZCONTREBAND,2016-10-15,LUCA STOLL,
Lausanne,JAZZCONTREBAND,2016-10-15,MARK SHERMAN,
Geneve,JAZZCONTREBAND,2016-10-15,RAY ANDERSON,
Gstaad,MDRNTY,2016-10-15,ADRIATIQUE,
Le Lignon,VERNIER SUR ROCK,2016-10-15,DJ MAKALA,
