location,event,date,artist,genre
Thun,AM SCHLUSS,2011-07-28,OPEN SEASON,
Lucerne,BLUE BALLS,2011-07-28,SOPHIE ZELMANI,
Lucerne,BLUE BALLS,2011-07-28,BEN HARPER & THE INNOCENT CRIMINALS,
Geneve,MUSIQUES EN ETE,2011-07-28,MICHEL DALBERTO,
