location,event,date,artist
Geneve,FETES DE GENEVE,2013-08-08,JIMMY SOMERVILLE
Sion,GUINNESS IRISH FESTIVAL,2013-08-08,LEVELLERS
Geneve,MUSIQUES EN ETE,2013-08-08,QUATUOR MAKROKOSMOS
Porrentruy,ROCK AIR PORRENTRUY,2013-08-08,THE RABEATS
