location,event,date,artist
Zurich,ENERGY,2011-08-13,DAVID GUETTA
Zurich,MOVING CITY,2011-08-13,CARL COX
La Tour de Peilz,NOX ORAE,2011-08-13,CRYSTAL STILTS
