location,event,date,artist,genre
Vevey,HEARTLAND,2011-10-28,JIM WHITE,
Vevey,HEARTLAND,2011-10-28,THE SADIES,
Nyon,NYON'S ON FIRE,2011-10-28,DESTINITY,
