location,event,date,artist,genre
Geneve,ANTIGEL,2015-02-03,ERIK TRUFFAZ,
Genthod,ANTIGEL,2015-02-03,COLD SPECKS,
Confignon,ANTIGEL,2015-02-03,TRST (TR/ST),
