location,event,date,artist
Le Noirmont,CHANT DU GROS,2009-09-12,OLIVIA RUIZ
Geneve,FESTIVAL DE LA BATIE,2009-09-12,PIERRE OMER
Veytaux,SEPTEMBRE MUSICAL,2009-09-12,MAYUKO KAMIO
