location,event,date,artist
Geneve,FETES DE GENEVE,2014-08-09,SUPERETS
Sion,GUINNESS IRISH FESTIVAL,2014-08-09,EILEEN IVERS AND IMMIGRANT SOUL
Geneve,MA GASH FESTIVAL,2014-08-09,MA GASH INTL
