location,event,date,artist,genre
Lausanne,METROPOP FESTIVAL,2009-11-13,GROUNDATION,
Lausanne,METROPOP FESTIVAL,2009-11-13,NOZE,
Lausanne,METROPOP FESTIVAL,2009-11-13,GHINZU,
Lausanne,METROPOP FESTIVAL,2009-11-13,BURIED INSIDE,
Meyrin,TRANSVOISINES,2009-11-13,SCRATCH BANDITS CREW,
Cluses,TRANSVOISINES,2009-11-13,STEVANS,
Bulle,TRANSVOISINES,2009-11-13,MAXXO,
