location,event,date,artist,genre
Chamonix Mont Blanc,COSMOJAZZ FESTIVAL,2014-07-31,HAROLD LOPEZ NUSSA,
Geneve,FETES DE GENEVE,2014-07-31,NATASHA ST PIER,
Geneve,MA GASH FESTIVAL,2014-07-31,BEENIE MAN,
