location,event,date,artist,genre
Fribourg,FESTIVAL INTERNATIONAL DE LA GUITARE A FRIBOURG,2013-10-04,JUAN FALU,
Lausanne,HOLY GROOVE FESTIVAL,2013-10-04,PHAT FRED,
Yverdon Les Bains,HOPE N ROCK,2013-10-04,SKA NERFS,
Yverdon Les Bains,JAZZCONTREBAND,2013-10-04,RAAGA TRIO,
Geneve,JAZZCONTREBAND,2013-10-04,KAOS PROTOKOLL,
Nyon,JAZZCONTREBAND,2013-10-04,WAYNE PAUL,
Carouge,JAZZCONTREBAND,2013-10-04,QUATUOR MICHELANGELO,
