location,event,date,artist,genre,coordinates
Montreux,MONTREUX JAZZ FESTIVAL,2014-07-17,ANNAKIN,,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2014-07-17,MICHAEL KIWANUKA,,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2014-07-17,BENJAMIN CLEMENTINE,,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2014-07-17,VON PARIAHS,,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2014-07-17,KRUGER,,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2014-07-17,MIRKO LOKO,,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2014-07-17,N'TO,,"(46.4312213, 6.9106799)"
