location,event,date,artist,genre
Carouge,ANTIGEL,2011-02-12,DANNY KRIVIT,
Grand Lancy,ANTIGEL,2011-02-12,REBETEKE,
Collonge Bellerive,ANTIGEL,2011-02-12,NIK BARTSCH'S,
