location,event,date,artist,genre
Thun,AM SCHLUSS,2013-07-30,HEISSKALT,
Chamonix Mont Blanc,COSMOJAZZ FESTIVAL,2013-07-30,ROCHE PIANO VERTICAL,
Geneve,FETES DE GENEVE,2013-07-30,DJ RAPHY,
Geneve,MUSIQUES EN ETE,2013-07-30,CHRISTOPH PREGARDIEN,
