location,event,date,artist,genre
Bernex,FESTIVAL DE LA BATIE,2010-09-08,MAINTENANT / CIE SKAPPA!,
Geneve,FESTIVAL DE LA BATIE,2010-09-08,SOLANGE LA FRANGE / LA PATRONNE,
Carouge,FESTIVAL DE LA BATIE,2010-09-08,BELO,
Vevey,SEPTEMBRE MUSICAL,2010-09-08,CHERRY RHODES,
