location,event,date,artist,genre
Saint Prex,LUNA CLASSICS (EX SAINT PREX CLASSICS),2012-08-23,CAMERATA ARMIN JORDAN,
Pully,PULLY FOR NOISE,2012-08-23,FEIST,
Sierre,SIERRE BLUES FESTIVAL,2012-08-23,MARCO MARCHI & THE MOJO WORKERS,
Sierre,SIERRE BLUES FESTIVAL,2012-08-23,DR FEELGOOD,
Sierre,SIERRE BLUES FESTIVAL,2012-08-23,LUBOS BENA,
Sierre,SIERRE BLUES FESTIVAL,2012-08-23,LENINGRAD COWBOYS,
Sierre,SIERRE BLUES FESTIVAL,2012-08-23,LUBOS BENA,
Munchenstein,SUMMERSTAGE BASEL,2012-08-23,SPORTFREUNDE STILLER,
