location,event,date,artist
Onex,JAZZCONTREBAND,2007-10-16,GABRIELE MIRABASSI
Thonon Les Bains,JAZZCONTREBAND,2007-10-16,ETIENNE MBAPPE
Meyrin,JAZZCONTREBAND,2007-10-16,MARTIAL SOLAL
