location,event,date,artist,genre,coordinates
Montreux,MONTREUX JAZZ FESTIVAL,2013-07-16,BEE FIVE,,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2013-07-16,SILVAN ZINGG,,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2013-07-16,STING,,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2013-07-16,JOSE JAMES,,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2013-07-16,MARK LANEGAN,,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2013-07-16,SILVER DUST,,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2013-07-16,NO ID,,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2013-07-16,MIMETIC,,"(46.4312213, 6.9106799)"
