location,event,date,artist,genre
Fribourg,BELLUARD BOLLWERK INTERNATIONAL,2010-06-30,TAREK ATOUI,
Fribourg,BELLUARD BOLLWERK INTERNATIONAL,2010-06-30,DJ LYNDA REVOL,
