location,event,date,artist,genre
Geneve,FESTIVAL DE LA BATIE,2012-09-04,CATE LE BON,
Montreux,SEPTEMBRE MUSICAL,2012-09-04,ORCHESTRE PHILHARMONIQUE DE SAINT PETERSBOURG,
