location,event,date,artist
Geneve,FETES DE GENEVE,2015-07-23,JO / JOSE METTRAUX
Geneve,MUSIQUES EN ETE,2015-07-23,ELSA GRETHER
Nyon,PALEO FESTIVAL,2015-07-23,JOHNNY HALLYDAY
