location,event,date,artist,genre
Fribourg,BELLUARD BOLLWERK INTERNATIONAL,2010-06-25,OLIVIER NUSSBAUM,
Geneve,JAZZ ESTIVAL - MUSIQUE EN ETE,2010-06-25,BILLY COBHAM,
Cully,LAVAUX CLASSIQUE,2010-06-25,VINCENT THEVENAZ,
Cully,LAVAUX CLASSIQUE,2010-06-25,STEPHANE CHAPUIS,
Mendrisio,LUGANO ESTIVAL JAZZ,2010-06-25,BILLY COBHAM,
Sierre,WEEK END AU BORD DE L'EAU A SIERRE,2010-06-25,THE BAMBOOS,
