location,event,date,artist,genre
Zurich,LIVE AT SUNSET,2008-07-15,KRIS KRISTOFFERSON,
Montreux,MONTREUX JAZZ FESTIVAL,2008-07-15,NIELS LANDGREN,
Montreux,MONTREUX JAZZ FESTIVAL,2008-07-15,BABYSHAMBLES,
