location,event,date,artist
Lumnezia,OPEN AIR LUMNEZIA,2016-07-21,MARIUS (live)
Nyon,PALEO FESTIVAL,2016-07-21,FRANCIS CABREL
Martigny,PALP FESTIVAL (PLACE A LA PLACE),2016-07-21,FANFARIBOLE
