location,event,date,artist,genre
Lausanne,ELECTROSANNE,2015-09-05,CLUB CHEVAL,
Carouge,FESTIVAL DE LA BATIE,2015-09-05,TRANSISTOR GIRL,
Geneve,FESTIVAL DE LA BATIE,2015-09-05,OPTIMO,
Veyras en Valais,TOHU BOHU A VEYRAS,2015-09-05,YOUSSOUPHA,
