location,event,date,artist,genre
Geneve,FESTIVAL COULEUR CAFE GENEVE,2015-11-28,MAMANI KEITA,
Geneve,PRESENCES ELECTRONIQUES A GENEVE,2015-11-28,DOMINIK EULBERG,
Geneve,PRESENCES ELECTRONIQUES A GENEVE,2015-11-28,JOHN PAUL JONES,
